../neues-deutschland/nd_texts/1075781.nd-soliaktion-teilen-macht-satt-mit-steps-gegen-tabuthemen https://www.neues-deutschland.de/artikel/1075781.nd-soliaktion-teilen-macht-satt-mit-steps-gegen-tabuthemen.html 2017-11-18 None politics |radically left| |['Armut', 'Film', 'Friedensbewegung', 'nd-Solidaritätsaktion', 'Solidarität', 'Südafrika']|
|../jungle/articles/3965_Shopping immer,  rückwärts nimmer.txt| https://jungle.world/artikel/2018/04/shopping-immer-rueckwaerts-nimmer 2018-01-25 |Hans-Georg Schaefer| dschungel []
|../jungle/articles/0881_Dein Telefon weiß, wie’s dir geht.txt| https://jungle.world/artikel/2018/04/dein-telefon-weiss-wies-dir-geht 2018-01-25 |Enno Park| seite-16 []
../neues-deutschland/nd_texts/1001850.hunger-ist-kein-schicksal https://www.neues-deutschland.de/artikel/1001850.hunger-ist-kein-schicksal.html 2016-02-16 |Martin Ling| leftist_movement |radically left| []
|../jungle/articles/1802_Ich, einfach unverbesserlich.txt| https://jungle.world/artikel/2017/29/ich-einfach-unverbesserlich 2017-07-20 |Leo Fischer| dschungel []
../nachdenkseiten/articles/41718.txt http://www.nachdenkseiten.de/?p=41718 2017-12-22 |Jens Berger| |['Aktuelles', 'Friedenspolitik', 'Klimawandel', 'Neoliberalismus und Monetarismus', 'Soziale Gerechtigkeit', 'Wertedebatte']|
../neues-deutschland/nd_texts/1072351.amazon-startet-in-australien https://www.neues-deutschland.de/artikel/1072351.amazon-startet-in-australien.html 2017-12-06 None economy/environment |radically left| ['Australien']
|../jungle/articles/4310_Die Normalisierung des Ausnahmezustands.txt| https://jungle.world/artikel/2018/04/die-normalisierung-des-ausnahmezustands 2018-01-28 |René Thannhäuser| ausland []
|../jungle/articles/3549_Bürgerkrieg im Bürgerkrieg.txt| https://jungle.world/artikel/2017/05/buergerkrieg-im-buergerkrieg 2017-02-02 |Holger Marcks| ausland []
../neues-deutschland/nd_texts/1076540.oekonomen-fordern-reform-der-eurozone https://www.neues-deutschland.de/artikel/1076540.oekonomen-fordern-reform-der-eurozone.html 2018-01-18 None economy/environment |radically left| ['Eurozone']
../neues-deutschland/nd_texts/1074476.dgb-im-interview-wir-sind-ja-grundsaetzlich-optimistisch https://www.neues-deutschland.de/artikel/1074476.dgb-im-interview-wir-sind-ja-grundsaetzlich-optimistisch.html 2017-12-28 |Ines Wallrodt| economy/environment |radically left| []
|../jungle/articles/0328_Sechs und acht.txt| https://jungle.world/artikel/2017/51/sechs-und-acht 2017-12-21 |Liselotte Kreuz| hotspot []
|../jungle/articles/1770_Missbrauchtes Vertrauen.txt| https://jungle.world/artikel/2017/29/missbrauchtes-vertrauen 2017-07-20 |Michael Saager| dschungel []
|../jungle/articles/0458_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../neues-deutschland/nd_texts/1075295.kolumbiens-praesident-will-friedensprozess-beschleunigen https://www.neues-deutschland.de/artikel/1075295.kolumbiens-praesident-will-friedensprozess-beschleunigen.html 2017-11-25 None politics |radically left| |['Friedensbewegung', 'Guerilla', 'Kolumbien']|
|../jungle/articles/1002_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
|../jungle/articles/2415_Sturm der Entrüstung.txt| https://jungle.world/artikel/2017/20/sturm-der-entruestung 2017-05-18 |Peter Nowak| dschungel []
../neues-deutschland/nd_texts/1075487.noah-becker-afd-mahnt-maier-fuer-rassistischen-tweet-nur-ab https://www.neues-deutschland.de/artikel/1075487.noah-becker-afd-mahnt-maier-fuer-rassistischen-tweet-nur-ab.html 2017-09-15 None politics |radically left| |['AfD', 'Rassismus', 'Rechtspopulismus', 'Rechtsradikal']|
|../jungle/articles/2454_Shopping immer,  rückwärts nimmer.txt| https://jungle.world/artikel/2018/04/shopping-immer-rueckwaerts-nimmer 2018-01-25 |Hans-Georg Schaefer| dschungel []
|../jungle/articles/1981_Brutal wie die Neunziger.txt| https://jungle.world/artikel/2017/26/brutal-wie-die-neunziger 2017-06-29 |Jan Stich| dschungel []
|../jungle/articles/0748_Freiheit für Sophia.txt| https://jungle.world/artikel/2017/45/freiheit-fuer-sophia 2017-11-09 |Jörn Schulz| hotspot []
|../jungle/articles/2729_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../nachdenkseiten/articles/30694.txt http://www.nachdenkseiten.de/?p=30694 2016-01-29 Redaktion |['Hinweise des Tages']|
../derfreitag/data/924.txt https://www.freitag.de/autoren/juloeffl/duerfen-frauen-bevorzugt-werden 2014-06-13 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Die Unsichtbaren Deutschen','Juliane Löffler','Jean-Luc P.']| None
|../jungle/articles/0723_Die Normalisierung des Ausnahmezustands.txt| https://jungle.world/artikel/2018/04/die-normalisierung-des-ausnahmezustands 2018-01-28 |René Thannhäuser| ausland []
../neues-deutschland/nd_texts/1070534.deutsche-post-post-bei-rabattzahlungen-fuer-millionen-briefe-betrogen https://www.neues-deutschland.de/artikel/1070534.deutsche-post-post-bei-rabattzahlungen-fuer-millionen-briefe-betrogen.html 2017-11-19 None economy/environment |radically left| []
../neues-deutschland/nd_texts/1077253.ratenzahlung-an-griechenland https://www.neues-deutschland.de/artikel/1077253.ratenzahlung-an-griechenland.html 2017-11-23 None politics |radically left| |['Bildungspolitik', 'Eurogruppe', 'Europäische', 'Union', 'Griechenland', 'Verschuldung']|
../derfreitag/data/963.txt https://www.freitag.de/autoren/julian-heissler/nicht-mehr-zeitgemaess 2014-05-16 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Che Nie']| None
|../jungle/articles/0518_Völkische im Volkspalast.txt| https://jungle.world/artikel/2017/48/voelkische-im-volkspalast 2017-11-30 |René Loch| antifa []
../neues-deutschland/nd_texts/1029438.ufo-kuendigt-streik-bei-eurowings-an https://www.neues-deutschland.de/artikel/1029438.ufo-kuendigt-streik-bei-eurowings-an.html 2016-10-21 None leftist_movement |radically left| ['Streik']
../nachdenkseiten/articles/39658.txt http://www.nachdenkseiten.de/?p=39658 2017-08-16 |Albrecht Müller| |['Aufrüstung', 'Kampagnen / Tarnworte / Neusprech', 'Medienkritik']|
../neues-deutschland/nd_texts/1012439.vw-verhandelt-weiter https://www.neues-deutschland.de/artikel/1012439.vw-verhandelt-weiter.html 2016-05-20 None leftist_movement |radically left| ['Niedersachsen']
|../jungle/articles/1916_Im digitalen Dorf.txt| https://jungle.world/artikel/2017/27/im-digitalen-dorf 2017-07-06 |Jan Marot| seite-16 []
../derfreitag/data/29.txt https://www.freitag.de/autoren/felix-werdermann/anti-milch-pro-gesundheit 2014-08-25 |['Patrisse Khan-Cullors','Tao Traveller','Ehemaliger Nutzer','T.S. Clarence','Richard Zietz','Anton Stortchilov','Achim Stößer','Daniel Uxa','Ullrich Läntzsch','Felix Werdermann']| None
../nachdenkseiten/articles/32646.txt http://www.nachdenkseiten.de/?p=32646 2016-04-01 |Albrecht Müller| |['Aktuelles', 'Aufbau Gegenöffentlichkeit']|
|../jungle/articles/1759_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
|../jungle/articles/0578_Zurück in  die Dunkelheit.txt| https://jungle.world/artikel/2017/47/zurueck-die-dunkelheit 2017-11-23 |Sebastian Bartoschek| dschungel []
../neues-deutschland/nd_texts/1067075.soja-schnetzel-mit-aluminiumanteil https://www.neues-deutschland.de/artikel/1067075.soja-schnetzel-mit-aluminiumanteil.html 2017-04-19 None economy/environment |radically left| |['Sachsen-Anhalt', 'Verbraucherschutz']|
|../jungle/articles/2951_Die Normalisierung des Ausnahmezustands.txt| https://jungle.world/artikel/2018/04/die-normalisierung-des-ausnahmezustands 2018-01-28 |René Thannhäuser| ausland []
../neues-deutschland/nd_texts/1075635.thueringen-zwei-anonyme-geburten-in https://www.neues-deutschland.de/artikel/1075635.thueringen-zwei-anonyme-geburten-in.html 2018-01-10 None politics |radically left| |['Geburten', 'Thüringen']|
|../jungle/articles/2310_»Der Reichtum wurde weiter konzentriert«.txt| https://jungle.world/artikel/2018/04/der-reichtum-wurde-weiter-konzentriert 2018-01-25 |Anton Landgraf| interview []
../nachdenkseiten/articles/39127.txt http://www.nachdenkseiten.de/?p=39127 2017-07-11 |Jens Berger| |['Außen- und Sicherheitspolitik', 'Audio-Podcast']|
../neues-deutschland/nd_texts/1074392.viele-beschwerden-ueber-versicherungen https://www.neues-deutschland.de/artikel/1074392.viele-beschwerden-ueber-versicherungen.html 2017-12-27 None economy/environment |radically left| ['Versicherung']
../neues-deutschland/nd_texts/1075957.kein-liberaleres-recht-zur-abtreibung-in-polen https://www.neues-deutschland.de/artikel/1075957.kein-liberaleres-recht-zur-abtreibung-in-polen.html 2017-05-04 None politics |radically left| |['Abtreibung', 'Polen']|
|../jungle/articles/4513_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/1076794.angestellte-uebernachten-offenbar-bei-burger-king https://www.neues-deutschland.de/artikel/1076794.angestellte-uebernachten-offenbar-bei-burger-king.html 2018-01-20 None economy/environment |radically left| []
../neues-deutschland/nd_texts/1076412.theater-in-altenburg-und-gera-melden-rekord https://www.neues-deutschland.de/artikel/1076412.theater-in-altenburg-und-gera-melden-rekord.html 2017-12-20 None politics |radically left| |['Theater', 'Thüringen']|
|../jungle/articles/3986_Keine Gefahr für den Betriebsfrieden.txt| https://jungle.world/artikel/2016/49/keine-gefahr-fuer-den-betriebsfrieden 2016-12-08 |Anja Krüger| inland []
|../jungle/articles/4305_Das Ende der Fahnenstange.txt| https://jungle.world/artikel/2016/45/das-ende-der-fahnenstange 2016-11-10 |Anja Hertz| ausland []
../neues-deutschland/nd_texts/1070655.air-berliner-bei-der-arbeitsagentur https://www.neues-deutschland.de/artikel/1070655.air-berliner-bei-der-arbeitsagentur.html 2017-09-01 None economy/environment |radically left| |['Arbeitsagentur', 'Berlin']|
../neues-deutschland/nd_texts/1009103.hoffnungsschimmer-in-ernster-zeit https://www.neues-deutschland.de/artikel/1009103.hoffnungsschimmer-in-ernster-zeit.html 2016-04-20 |Tim Zülch| leftist_movement |radically left| |['linke', 'Bewegung', 'Medienwandel']|
../neues-deutschland/nd_texts/1027834.prozessbeginn-bei-air-france https://www.neues-deutschland.de/artikel/1027834.prozessbeginn-bei-air-france.html 2016-10-07 |Peter Nowak| leftist_movement |radically left| []
../nachdenkseiten/articles/26757.txt http://www.nachdenkseiten.de/?p=26757 2015-07-13 |Wolfgang Lieb| |['Hinweise des Tages']|
../neues-deutschland/nd_texts/1076759.trump-anhaenger-in-den-usa-einer-von-uns https://www.neues-deutschland.de/artikel/1076759.trump-anhaenger-in-den-usa-einer-von-uns.html 2018-01-20 |Max Böhnel| politics |radically left| |['Donald', 'Trump', 'Präsident', 'USA']|
../nachdenkseiten/articles/36564.txt http://www.nachdenkseiten.de/?p=36564 2017-01-10 |Albrecht Müller| |['Außen- und Sicherheitspolitik', 'Audio-Podcast', 'Aufrüstung', 'Strategien der Meinungsmache']|
../nachdenkseiten/articles/31730.txt http://www.nachdenkseiten.de/?p=31730 2016-03-02 Redaktion |['Hinweise des Tages']|
../nachdenkseiten/articles/39165.txt http://www.nachdenkseiten.de/?p=39165 2017-07-13 |Albrecht Müller| |['Audio-Podcast', 'Aufbau Gegenöffentlichkeit', 'einzelne Politiker', 'Strategien der Meinungsmache']|
../neues-deutschland/nd_texts/1071065.oekobuchhalter https://www.neues-deutschland.de/artikel/1071065.oekobuchhalter.html 2017-11-24 |Christian Mihatsch| economy/environment |radically left| |['Indien', 'Umweltschutz']|
|../jungle/articles/1664_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../neues-deutschland/nd_texts/1069975.verbraucherschuetzer-verklagen-versorger https://www.neues-deutschland.de/artikel/1069975.verbraucherschuetzer-verklagen-versorger.html 2016-11-18 None economy/environment |radically left| |['Bayern', 'Verbraucherschutz']|
|../jungle/articles/3130_Cyborgs sind  auch nur Menschen.txt| https://jungle.world/artikel/2017/13/cyborgs-sind-auch-nur-menschen 2017-03-30 |Enno Park| dschungel []
../neues-deutschland/nd_texts/1067582.grossprozess-um-finanzbetrug https://www.neues-deutschland.de/artikel/1067582.grossprozess-um-finanzbetrug.html 2017-10-21 None economy/environment |radically left| ['Saarland']
../nachdenkseiten/articles/38425.txt http://www.nachdenkseiten.de/?p=38425 2017-05-24 Redaktion |['Hinweise des Tages']|
|../jungle/articles/0378_Au revoir.txt| https://jungle.world/artikel/2017/50/au-revoir 2017-12-14 |Roland Röder| dschungel []
../nachdenkseiten/articles/39325.txt http://www.nachdenkseiten.de/?p=39325 2017-07-24 |Albrecht Müller| |['Audio-Podcast', 'Erosion der Demokratie', 'Innere Sicherheit']|
|../jungle/articles/1165_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
|../jungle/articles/3579_Die Normalisierung des Ausnahmezustands.txt| https://jungle.world/artikel/2018/04/die-normalisierung-des-ausnahmezustands 2018-01-28 |René Thannhäuser| ausland []
|../jungle/articles/1163_Blau-braunes Wunder mit Ansage.txt| https://jungle.world/artikel/2017/39/blau-braunes-wunder-mit-ansage 2017-09-28 |Svenna Triebler, Felix Klopotek, Richard Gebhardt, Manja Präkels, Markus Liske, Anja Krüger, Volker Weiß| inland []
|../jungle/articles/2722_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
../derfreitag/data/272.txt https://www.freitag.de/autoren/steffen-kraft/flucht-ins-dunkel 2012-08-16 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Rosa Sconto','Subcomandante Speedy','Peter A Bruns','Steffen Kraft']| None
../neues-deutschland/nd_texts/1072989.kryptowaehrung-bitcoin-sind-noch-nicht-gefaehrlich https://www.neues-deutschland.de/artikel/1072989.kryptowaehrung-bitcoin-sind-noch-nicht-gefaehrlich.html 2017-07-03 |Simon Poelchau| economy/environment |radically left| |['Börse', 'Digitalisierung', 'USA']|
../nachdenkseiten/articles/39465.txt http://www.nachdenkseiten.de/?p=39465 2017-08-03 Redaktion |['Hinweise des Tages']|
../derfreitag/data/459.txt https://www.freitag.de/autoren/der-freitag/nachschub-und-transporttruppe 2013-05-09 |['Patrisse Khan-Cullors']| None
|../jungle/articles/4904_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/1012441.bloss-kein-grosskonflikt https://www.neues-deutschland.de/artikel/1012441.bloss-kein-grosskonflikt.html 2016-04-08 None leftist_movement |radically left| |['Streik', 'Tarifvertrag']|
|../jungle/articles/3061_Auf dicke  Wade machen.txt| https://jungle.world/artikel/2017/14/auf-dicke-wade-machen 2017-04-06 |Carl Melchers| thema []
../neues-deutschland/nd_texts/1077178.wahlen-in-thailand-wohl-erst-naechstes-jahr https://www.neues-deutschland.de/artikel/1077178.wahlen-in-thailand-wohl-erst-naechstes-jahr.html 2018-01-24 None politics |radically left| ['Thailand']
|../jungle/articles/3054_Die Normalisierung des Ausnahmezustands.txt| https://jungle.world/artikel/2018/04/die-normalisierung-des-ausnahmezustands 2018-01-28 |René Thannhäuser| ausland []
../nachdenkseiten/articles/37474.txt http://www.nachdenkseiten.de/?p=37474 2017-03-20 |Jens Berger| |['Außen- und Sicherheitspolitik', 'Audio-Podcast', 'Erosion der Demokratie', 'Interviews', 'Kampagnen / Tarnworte / Neusprech', 'Strategien der Meinungsmache']|
|../jungle/articles/3867_Inside Meinungsmedium.txt| https://jungle.world/artikel/2016/51/inside-meinungsmedium 2016-12-22 |Leo Fischer| dschungel []
|../jungle/articles/3633_Gebremste Talfahrt.txt| https://jungle.world/artikel/2017/04/gebremste-talfahrt 2017-01-26 |Krsto Lazarević| seite-16 []
../neues-deutschland/nd_texts/1077240.wohnungsbaupolitik-der-spd-nicht-jeder-neubau-hilft https://www.neues-deutschland.de/artikel/1077240.wohnungsbaupolitik-der-spd-nicht-jeder-neubau-hilft.html 2018-01-24 |Nicolas Šustr| politics |radically left| |['Berlin', 'Mieten', 'Wohnen']|
|../jungle/articles/4324_Channa Marons Unabhängigkeitserklärung.txt| https://jungle.world/artikel/2016/45/channa-marons-unabhaengigkeitserklaerung 2016-11-10 |Jonas Engelmann| dschungel []
|../jungle/articles/2613_Das Ende des Schweigens  der Missbrauchten.txt| https://jungle.world/artikel/2017/17/das-ende-des-schweigens-der-missbrauchten 2017-04-30 |Alina Schwermer| sport []
../derfreitag/data/213.txt https://www.freitag.de/autoren/maike-hank/die-echte-und-wahrhafte-liebe-fuer-ewig 2012-10-11 |['Patrisse Khan-Cullors','Poor On Ruhr','Maike Hank','Ehemaliger Nutzer','Frank R','Jan Jasper Kosok']| None
../nachdenkseiten/articles/31003.txt http://www.nachdenkseiten.de/?p=31003 2016-02-09 Redaktion |['Hinweise des Tages']|
../nachdenkseiten/articles/29563.txt http://www.nachdenkseiten.de/?p=29563 2015-12-14 |Albrecht Müller| |['Aktuelles', 'Audio-Podcast', 'SPD', 'Strategien der Meinungsmache', 'Wahlen']|
../jungle/articles/3845_Ausgehext.txt https://jungle.world/artikel/2016/51/ausgehext 2016-12-22 |Niklas Dommaschk| dschungel []
|../jungle/articles/1540_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/1071075.air-berlin-pilot-scheitert-mit-klage https://www.neues-deutschland.de/artikel/1071075.air-berlin-pilot-scheitert-mit-klage.html 2017-11-24 None economy/environment |radically left| []
../nachdenkseiten/articles/31761.txt http://www.nachdenkseiten.de/?p=31761 2016-03-03 |Jens Berger| |['Banken', 'Börse', 'Spekulation', 'Erosion der Demokratie', 'Finanzen und Währung', 'Interviews']|
