pi_texts/streit-in-der-linkspartei-zeigt-die-afd-wirkt http://www.pi-news.net/2017/10/streit-in-der-linkspartei-zeigt-die-afd-wirkt/ 2017-10-03 |WOLFGANG HÜBNER| None |radically right| |Hübner|
pi_texts/klonovskys-beweis-satire-ist-nur-dargestellte-bittere-wahrheit http://www.pi-news.net/2017/10/klonovskys-beweis-satire-ist-nur-dargestellte-bittere-wahrheit/ 2017-10-03 |None| None |radically right| |AfD|
pi_texts/oeffentlich-rechtlicher-hass-trifft-bestsellerautor-thorsten-schulte http://www.pi-news.net/2017/10/oeffentlich-rechtlicher-hass-trifft-bestsellerautor-thorsten-schulte/ 2017-10-03 |None| None |radically right| |Kontrollverlust Lügenpresse|
pi_texts/ralf-schuler-rechts-ist-erlaubt http://www.pi-news.net/2017/10/ralf-schuler-rechts-ist-erlaubt/ 2017-10-03 |None| None |radically right| ||
pi_texts/in-china-muessen-moslems-koran-an-behoerden-abgeben http://www.pi-news.net/2017/10/in-china-muessen-moslems-koran-an-behoerden-abgeben/ 2017-10-03 |MICHAEL STÜRZENBERGER| None |radically right| ||
pi_texts/maria-schell-tochter-eroeffnet-erstes-scharia-kino-deutschlands http://www.pi-news.net/2017/10/maria-schell-tochter-eroeffnet-erstes-scharia-kino-deutschlands/ 2017-10-03 |None| None |radically right| |Islamisierung Deutschlands Scharia|
pi_texts/zum-tag-des-offenen-messers-messerstadt-leipzig http://www.pi-news.net/2017/10/zum-tag-des-offenen-messers-messerstadt-leipzig/ 2017-10-02 |JOHANNES DANIELS| None |radically right| ||
pi_texts/video-pegida-fuerth-trotzt-linker-strassenblockade http://www.pi-news.net/2017/10/video-pegida-fuerth-trotzt-linker-strassenblockade/ 2017-10-02 |MICHAEL STÜRZENBERGER| None |radically right| ||
pi_texts/tut-sich-was-bei-der-staatlichen-gez-abzocke http://www.pi-news.net/2017/10/tut-sich-was-bei-der-staatlichen-gez-abzocke/ 2017-10-02 |None| None |radically right| ||
pi_texts/pi-news-statistik-allzeit-rekord-fuer-september-2017 http://www.pi-news.net/2017/10/pi-news-statistik-allzeit-rekord-fuer-september-2017/ 2017-10-02 |None| None |radically right| |PI Statistik|
pi_texts/fuenf-mal-so-viele-linke-gewalttaten-im-wahlkampf-als-rechte http://www.pi-news.net/2017/10/fuenf-mal-so-viele-linke-gewalttaten-im-wahlkampf-als-rechte/ 2017-10-02 |None| None |radically right| |AfD Linksextremismus Stürzenberger|
pi_texts/osterburg-gymnasium-hetzt-kinder-gegen-die-afd-auf http://www.pi-news.net/2017/10/osterburg-gymnasium-hetzt-kinder-gegen-die-afd-auf/ 2017-10-02 |None| None |radically right| |lsg Rassismus Schule Schule ohne Rassismus|
pi_texts/was-thomas-jefferson-zu-abrecht-glaser-sagen-wuerde http://www.pi-news.net/2017/10/was-thomas-jefferson-zu-abrecht-glaser-sagen-wuerde/ 2017-10-02 |None| None |radically right| ||
pi_texts/terror-anschlag-in-las-vegas-20-tote-100-verletzte http://www.pi-news.net/2017/10/terror-anschlag-in-las-vegas-20-tote-100-verletzte/ 2017-10-02 |MICHAEL STÜRZENBERGER| None |radically right| |Las Vegas Stürzenberger Terror USA|
pi_texts/csu-generalsekretaer-scheuer-will-sicherheitsgefuehl-staerken http://www.pi-news.net/2017/10/csu-generalsekretaer-scheuer-will-sicherheitsgefuehl-staerken/ 2017-10-02 |MICHAEL STÜRZENBERGER| None |radically right| |AfD CSU Stürzenberger|
pi_texts/afd-leitkultur-als-verfassungsziel http://www.pi-news.net/2017/10/afd-leitkultur-als-verfassungsziel/ 2017-10-02 |None| None |radically right| |AfD|
pi_texts/wittenberg-30-jaehriger-nach-pruegelei-mit-syrer-verstorben http://www.pi-news.net/2017/10/wittenberg-30-jaehriger-nach-pruegelei-mit-syrer-verstorben/ 2017-10-02 |None| None |radically right| |Migrantengewalt|
pi_texts/kanada-moslem-rast-in-polizeifahrzeug-und-sticht-auf-beamten-ein http://www.pi-news.net/2017/10/kanada-moslem-rast-in-polizeifahrzeug-und-sticht-auf-beamten-ein/ 2017-10-01 |None| None |radically right| |Islam-Terror|
pi_texts/messerdschihad-unbehagen-in-hagen http://www.pi-news.net/2017/10/messerdschihad-unbehagen-in-hagen/ 2017-10-01 |JOHANNES DANIELS| None |radically right| |Migrantengewalt|
pi_texts/spanische-polizei-nicht-so-zaertlich-wie-die-deutsche http://www.pi-news.net/2017/10/spanische-polizei-nicht-so-zaertlich-wie-die-deutsche/ 2017-10-01 |None| None |radically right| |Kewil|
pi_texts/marseille-allahu-akbar-terror-zwei-tote-nach-messerdschihad http://www.pi-news.net/2017/10/marseille-allahu-akbar-terror-zwei-tote-nach-messerdschihad/ 2017-10-01 |None| None |radically right| |Dschihad Islam-Terror|
pi_texts/wie-weiter-deutschland-teil-ii-die-afd http://www.pi-news.net/2017/10/wie-weiter-deutschland-teil-ii-die-afd/ 2017-10-01 |None| None |radically right| |AfD|
pi_texts/eine-klatsche-reicht-noch-nicht http://www.pi-news.net/2017/10/eine-klatsche-reicht-noch-nicht/ 2017-10-01 |None| None |radically right| |Merkelismus|
pi_texts/video-andre-poggenburg-fuer-zusammenarbeit-mit-pegida http://www.pi-news.net/2017/10/video-andre-poggenburg-fuer-zusammenarbeit-mit-pegida/ 2017-10-01 |MICHAEL STÜRZENBERGER| None |radically right| |AfD PEGIDA Poggenburg Stürzenberger|
pi_texts/ab-heute-burkaverbot-in-oesterreich http://www.pi-news.net/2017/10/ab-heute-burkaverbot-in-oesterreich/ 2017-10-01 |None| None |radically right| ||
pi_texts/heute-tag-der-opfer-der-bunten-republik-4 http://www.pi-news.net/2017/10/heute-tag-der-opfer-der-bunten-republik-4/ 2017-10-01 |None| None |radically right| |Bunte Republik|
pi_texts/wie-weiter-deutschland http://www.pi-news.net/2017/09/wie-weiter-deutschland/ 2017-09-30 |None| None |radically right| |Bundestagswahl 2017|
pi_texts/haette-merkel-verstand-waere-sie-laengst-zurueckgetreten http://www.pi-news.net/2017/09/haette-merkel-verstand-waere-sie-laengst-zurueckgetreten/ 2017-09-30 |None| None |radically right| |Merkelismus|
pi_texts/mateschitz-portal-gestartet http://www.pi-news.net/2017/09/mateschitz-portal-gestartet/ 2017-09-30 |None| None |radically right| |Medien|
pi_texts/so-luegen-die-linken-ex-mainstream-journalisten-packen-aus http://www.pi-news.net/2017/09/so-luegen-die-linken-ex-mainstream-journalisten-packen-aus/ 2017-09-30 |None| None |radically right| |Altmedien|
pi_texts/nicolaus-fest-zur-panik-der-altparteien-und-zum-fest-der-demokratie http://www.pi-news.net/2017/09/nicolaus-fest-zur-panik-der-altparteien-und-zum-fest-der-demokratie/ 2017-09-30 |None| None |radically right| |Nicolaus Fest|
pi_texts/konservatives-spanien-oder-anarchistisches-katalonien http://www.pi-news.net/2017/09/konservatives-spanien-oder-anarchistisches-katalonien/ 2017-09-30 |None| None |radically right| |Europa Spanien|
pi_texts/nsu-jetzt-die-geheimakten http://www.pi-news.net/2017/09/nsu-jetzt-die-geheimakten/ 2017-09-30 |None| None |radically right| |NSU|
pi_texts/eu-plan-invasion-als-geschaeftsmodell http://www.pi-news.net/2017/09/eu-plan-invasion-als-geschaeftsmodell/ 2017-09-30 |None| None |radically right| |Asyl-Irrsinn Islamisierung Europas|
pi_texts/merkel-soll-helfen-is-braut-will-zurueck-nach-deutschland http://www.pi-news.net/2017/09/merkel-soll-helfen-is-braut-will-zurueck-nach-deutschland/ 2017-09-30 |None| None |radically right| |L.S.Gabriel|
pi_texts/niedersachsen-wahlkampf-mit-woelfen http://www.pi-news.net/2017/09/niedersachsen-wahlkampf-mit-woelfen/ 2017-09-30 |None| None |radically right| ||
pi_texts/akif-pirincci-plaedoyer-fuer-die-abschaffung-des-frauenwahlrechts http://www.pi-news.net/2017/09/akif-pirincci-plaedoyer-fuer-die-abschaffung-des-frauenwahlrechts/ 2017-09-29 |None| None |radically right| |Akif Pirinçci|
pi_texts/daenemark-soldaten-schuetzen-jetzt-synagogen-und-grenzen http://www.pi-news.net/2017/09/daenemark-soldaten-schuetzen-jetzt-synagogen-und-grenzen/ 2017-09-29 |None| None |radically right| ||
pi_texts/neue-regeln-im-fussball http://www.pi-news.net/2017/09/neue-regeln-im-fussball/ 2017-09-29 |None| None |radically right| ||
pi_texts/ist-die-heilige-kuh-bald-nicht-mehr-ganz-tabu http://www.pi-news.net/2017/09/ist-die-heilige-kuh-bald-nicht-mehr-ganz-tabu/ 2017-09-29 |EUGEN PRINZ| None |radically right| |Eugen Prinz|
pi_texts/skandal-urteil-berufsverbot-fuer-islamkritischen-polizeibeamten http://www.pi-news.net/2017/09/skandal-urteil-berufsverbot-fuer-islamkritischen-polizeibeamten/ 2017-09-29 |None| None |radically right| ||
pi_texts/bystron-afd-fraktion-reagierte-gelassen-auf-petry-ruecktritt http://www.pi-news.net/2017/09/bystron-afd-fraktion-reagierte-gelassen-auf-petry-ruecktritt/ 2017-09-29 |MICHAEL STÜRZENBERGER| None |radically right| |AfD Bystron Petry Stürzenberger|
pi_texts/heilbronn-erstklaessler-liste-mit-ausschliesslich-auslaendischen-namen http://www.pi-news.net/2017/09/heilbronn-erstklaessler-liste-mit-ausschliesslich-auslaendischen-namen/ 2017-09-29 |None| None |radically right| |Islamisierung Deutschlands Kampf gegen Rechts™|
pi_texts/afrikanische-asyl-bewerberin-massakriert-betreuerin-mit-machete http://www.pi-news.net/2017/09/afrikanische-asyl-bewerberin-massakriert-betreuerin-mit-machete/ 2017-09-29 |MICHAEL STÜRZENBERGER| None |radically right| |Asyl Schweiz Stürzenberger|
pi_texts/daenemarks-einwanderungsministerin-stojberg-postet-mohammed-karikatur http://www.pi-news.net/2017/09/daenemarks-einwanderungsministerin-stojberg-postet-mohammed-karikatur/ 2017-09-29 |None| None |radically right| |Islamisierung Europas|
pi_texts/kontrollverlust-auf-platz-1-der-spiegel-bestsellerliste http://www.pi-news.net/2017/09/kontrollverlust-auf-platz-1-der-spiegel-bestsellerliste/ 2017-09-29 |None| None |radically right| |Buchtipp|
pi_texts/hamburg-farbbeutelanschlag-auf-haus-von-afd-politiker-baumann http://www.pi-news.net/2017/09/hamburg-farbbeutelanschlag-auf-haus-von-afd-politiker-baumann/ 2017-09-29 |None| None |radically right| |AfD|
pi_texts/anatomie-der-revolution-hintergruende-verstehen-lernen http://www.pi-news.net/2017/09/anatomie-der-revolution-hintergruende-verstehen-lernen/ 2017-09-29 |None| None |radically right| |Buchtipp|
pi_texts/video-sohn-der-hamas-schockt-die-un http://www.pi-news.net/2017/09/video-sohn-der-hamas-schockt-die-un/ 2017-09-29 |None| None |radically right| |Israel UN|
pi_texts/broder-vergleicht-hatz-auf-die-afd-mit-kauft-nicht-bei-juden http://www.pi-news.net/2017/09/broder-vergleicht-hatz-auf-die-afd-mit-kauft-nicht-bei-juden/ 2017-09-28 |OLIVER FLESCH| None |radically right| |AfD|
pi_texts/laut-gedacht-52-der-dolchstoss http://www.pi-news.net/2017/09/laut-gedacht-52-der-dolchstoss/ 2017-09-28 |None| None |radically right| |AfD|
pi_texts/medien-20-bis-30-personen-pruegeln-sich-in-jena-lobeda http://www.pi-news.net/2017/09/medien-20-bis-30-personen-pruegeln-sich-in-jena-lobeda/ 2017-09-28 |MAX THOMA| None |radically right| |Migrantengewalt|
pi_texts/frankfurt-schlussmachen-auf-afghanisch http://www.pi-news.net/2017/09/frankfurt-schlussmachen-auf-afghanisch/ 2017-09-28 |JOHANNES DANIELS| None |radically right| ||
pi_texts/kerkyrakorfu-no-mosques-and-minarets http://www.pi-news.net/2017/09/kerkyrakorfu-no-mosques-and-minarets/ 2017-09-28 |None| None |radically right| ||
pi_texts/bundesregierung-schweigt-zu-israel-als-staatsraeson http://www.pi-news.net/2017/09/bundesregierung-schweigt-zu-israel-als-staatsraeson/ 2017-09-28 |None| None |radically right| |AfD Deutschland Israel|
pi_texts/klonovsky-zum-kirchlichen-gesinnungsstreber-ansgar-mayer http://www.pi-news.net/2017/09/klonovsky-zum-kirchlichen-gesinnungsstreber-ansgar-mayer/ 2017-09-28 |None| None |radically right| ||
pi_texts/guido-reil-gottseidank-sind-wir-bonnie-clyde-los http://www.pi-news.net/2017/09/guido-reil-gottseidank-sind-wir-bonnie-clyde-los/ 2017-09-28 |MICHAEL STÜRZENBERGER| None |radically right| |AfD Reil Stürzenberger|
pi_texts/einige-antworten-zu-frauke-petry http://www.pi-news.net/2017/09/einige-antworten-zu-frauke-petry/ 2017-09-28 |None| None |radically right| |AfD|
pi_texts/nazis-in-reizwaesche-genderpolizei-am-gendarmenmarkt http://www.pi-news.net/2017/09/nazis-in-reizwaesche-genderpolizei-am-gendarmenmarkt/ 2017-09-28 |JOHANNES DANIELS| None |radically right| ||
pi_texts/vogelfrei-im-eigenen-land http://www.pi-news.net/2017/09/vogelfrei-im-eigenen-land/ 2017-09-27 |None| None |radically right| ||
pi_texts/muenchen-eine-juedin-sucht-die-afd-nazis http://www.pi-news.net/2017/09/muenchen-eine-juedin-sucht-die-afd-nazis/ 2017-09-27 |None| None |radically right| |AfD|
pi_texts/einige-fragen-an-frauke-petry http://www.pi-news.net/2017/09/einige-fragen-an-frauke-petry/ 2017-09-27 |None| None |radically right| |AfD|
pi_texts/wortwahl-der-spd-arschloecher-und-in-die-fresse http://www.pi-news.net/2017/09/wortwahl-der-spd-arschloecher-und-in-die-fresse/ 2017-09-27 |None| None |radically right| ||
pi_texts/afd-erfolg-bizarrer-traenenausbruch-von-spd-abgeordneter http://www.pi-news.net/2017/09/afd-erfolg-bizarrer-traenenausbruch-von-spd-abgeordneter/ 2017-09-27 |MARKUS WIENER| None |radically right| |Altparteien|
pi_texts/fuenf-gruende-warum-westdeutsche-so-seltsam-waehlen http://www.pi-news.net/2017/09/fuenf-gruende-warum-westdeutsche-so-seltsam-waehlen/ 2017-09-27 |None| None |radically right| |AfD|
pi_texts/der-quell-allen-uebels-immigration http://www.pi-news.net/2017/09/der-quell-allen-uebels-immigration/ 2017-09-27 |MARCUS FRANZ| None |radically right| ||
pi_texts/goslar-sollte-vergewaltigung-durch-syrer-vertuscht-werden http://www.pi-news.net/2017/09/goslar-sollte-vergewaltigung-durch-syrer-vertuscht-werden/ 2017-09-27 |None| None |radically right| |Rapefugees|
pi_texts/der-versuchte-dolchstoss-von-frauke-petry http://www.pi-news.net/2017/09/der-versuchte-dolchstoss-von-frauke-petry/ 2017-09-27 |MICHAEL STÜRZENBERGER| None |radically right| ||
pi_texts/michael-klonovskys-wahlabendsplitter http://www.pi-news.net/2017/09/michael-klonovskys-wahlabendsplitter/ 2017-09-27 |None| None |radically right| |AfD Bundestagswahl 2017|
pi_texts/herrmann-allein-zu-haus http://www.pi-news.net/2017/09/herrmann-allein-zu-haus/ 2017-09-26 |MAX THOMA| None |radically right| ||
pi_texts/hildesheim-merkel-bekommt-halle-nicht-voll http://www.pi-news.net/2017/09/hildesheim-merkel-bekommt-halle-nicht-voll/ 2017-09-26 |None| None |radically right| |Merkelismus|
pi_texts/all-time-high-wir-sind-germaica http://www.pi-news.net/2017/09/all-time-high-wir-sind-germaica/ 2017-09-26 |JOHANNES DANIELS| None |radically right| |Altparteien Bundestagswahl 2017|
pi_texts/hamburger-strassenreiniger-mit-eigenem-platz-geehrt http://www.pi-news.net/2017/09/hamburger-strassenreiniger-mit-eigenem-platz-geehrt/ 2017-09-26 |None| None |radically right| ||
pi_texts/eilmeldung-frauke-petry-tritt-aus-der-afd-aus http://www.pi-news.net/2017/09/eilmeldung-frauke-petry-tritt-aus-der-afd-aus/ 2017-09-26 |None| None |radically right| |AfD|
pi_texts/merkels-gruenes-trojanisches-pferd http://www.pi-news.net/2017/09/merkels-gruenes-trojanisches-pferd/ 2017-09-26 |WOLFGANG HÜBNER| None |radically right| |Hübner|
pi_texts/video-wahlnachlese-von-hagen-grell http://www.pi-news.net/2017/09/video-wahlnachlese-von-hagen-grell/ 2017-09-26 |None| None |radically right| |AfD|
pi_texts/mannheim-tuerken-pruegeln-deutschen-mit-eisenstange-ins-krankenhaus http://www.pi-news.net/2017/09/mannheim-tuerken-pruegeln-deutschen-mit-eisenstange-ins-krankenhaus/ 2017-09-26 |None| None |radically right| |Migrantengewalt|
pi_texts/herr-dr-poschardt-bittet-auf-die-couch http://www.pi-news.net/2017/09/herr-dr-poschardt-bittet-auf-die-couch/ 2017-09-25 |None| None |radically right| ||
pi_texts/gravierender-konzentrationsfehler-beim-ndr http://www.pi-news.net/2017/09/gravierender-konzentrationsfehler-beim-ndr/ 2017-09-25 |None| None |radically right| |Lügenpresse|
pi_texts/live-ab-18-30-uhr-pegida-dresden-mit-michael-stuerzenberger http://www.pi-news.net/2017/09/live-ab-18-30-uhr-pegida-dresden-mit-michael-stuerzenberger/ 2017-09-25 |None| None |radically right| |PEGIDA|
pi_texts/wer-wird-den-judaslohn-erhalten http://www.pi-news.net/2017/09/wer-wird-den-judaslohn-erhalten/ 2017-09-25 |MICHAEL KLONOVSKY| None |radically right| ||
pi_texts/pyrrhos-laesst-gruessen http://www.pi-news.net/2017/09/pyrrhos-laesst-gruessen/ 2017-09-25 |YORCK TOMKYLE| None |radically right| |Merkelismus|
pi_texts/islam-doch-ich-habe-angst http://www.pi-news.net/2017/09/islam-doch-ich-habe-angst/ 2017-09-25 |None| None |radically right| ||
pi_texts/hoeckes-prophezeiung http://www.pi-news.net/2017/09/hoeckes-prophezeiung/ 2017-09-25 |None| None |radically right| |AfD|
pi_texts/petrys-abgang-kommt-zum-guenstigen-zeitpunkt http://www.pi-news.net/2017/09/petrys-abgang-kommt-zum-guenstigen-zeitpunkt/ 2017-09-25 |WOLFGANG HÜBNER| None |radically right| |AfD|
pi_texts/waehlen-wir-bald-schon-wieder http://www.pi-news.net/2017/09/waehlen-wir-bald-schon-wieder/ 2017-09-25 |EUGEN PRINZ| None |radically right| |Eugen Prinz|
pi_texts/live-ab-9-uhr-pressekonferenz-der-afd-mit-weidel-gauland-meuthen-und-petry http://www.pi-news.net/2017/09/live-ab-9-uhr-pressekonferenz-der-afd-mit-weidel-gauland-meuthen-und-petry/ 2017-09-25 |None| None |radically right| |AfD|
pi_texts/elefantenrunde-meuthen-stellt-die-kanzlerin http://www.pi-news.net/2017/09/elefantenrunde-meuthen-stellt-die-kanzlerin/ 2017-09-25 |None| None |radically right| ||
pi_texts/triumph-fuer-die-afd-merkel-union-bestraft http://www.pi-news.net/2017/09/triumph-fuer-die-afd-merkel-union-bestraft/ 2017-09-24 |WOLFGANG HÜBNER| None |radically right| |Hübner|
pi_texts/alle-infos-zur-wahl-hier-auf-pi-news http://www.pi-news.net/2017/09/alle-infos-zur-wahl-hier-auf-pi-news/ 2017-09-24 |None| None |radically right| |Bundestagswahl 2017|
pi_texts/eggenfelden-asylbewerber-ersticht-asylbewerber http://www.pi-news.net/2017/09/eggenfelden-asylbewerber-ersticht-asylbewerber/ 2017-09-24 |MAX THOMA| None |radically right| ||
pi_texts/das-kartell-wankt http://www.pi-news.net/2017/09/das-kartell-wankt/ 2017-09-24 |None| None |radically right| ||
pi_texts/partei-paradies-deutschland-no-go-area-fuer-buerger http://www.pi-news.net/2017/09/partei-paradies-deutschland-no-go-area-fuer-buerger/ 2017-09-24 |None| None |radically right| |Merkelismus|
pi_texts/independence-day http://www.pi-news.net/2017/09/independence-day/ 2017-09-24 |YORCK TOMKYLE| None |radically right| |AfD|
pi_texts/northeim-17-jaehrige-von-antifa-mob-krankenhausreif-geschlagen http://www.pi-news.net/2017/09/northeim-17-jaehrige-von-antifa-mob-krankenhausreif-geschlagen/ 2017-09-24 |None| None |radically right| |AfD|
pi_texts/video-muenchen-afghanische-fluechtlinge-wollen-toeten http://www.pi-news.net/2017/09/video-muenchen-afghanische-fluechtlinge-wollen-toeten/ 2017-09-24 |MICHAEL STÜRZENBERGER| None |radically right| ||
pi_texts/wahltag-ist-zahltag http://www.pi-news.net/2017/09/wahltag-ist-zahltag/ 2017-09-23 |None| None |radically right| ||
pi_texts/warum-ich-die-afd-waehle-53 http://www.pi-news.net/2017/09/warum-ich-die-afd-waehle-53/ 2017-09-23 |None| None |radically right| |AfD-Wähler|
pi_texts/hallo-lilly-live http://www.pi-news.net/2017/09/hallo-lilly-live/ 2017-09-23 |LE WALDSTERBEN| None |radically right| |AfD Lügenpresse|
pi_texts/morgen-wahlbeobachter-werden http://www.pi-news.net/2017/09/morgen-wahlbeobachter-werden/ 2017-09-23 |None| None |radically right| ||
pi_texts/linke-linke-linken-linke-tv-anstalten http://www.pi-news.net/2017/09/linke-linke-linken-linke-tv-anstalten/ 2017-09-23 |None| None |radically right| ||
